none_cost,none_qaly,universal_cost,universal_qaly,dc_cost,dc_qaly,edc_cost,edc_qaly,mc_cost,mc_qaly,WTP threshold: 10000,WTP threshold: 20000,WTP threshold: 30000,WTP threshold: 40000,WTP threshold: 50000,WTP threshold: 60000,WTP threshold: 70000,WTP threshold: 80000,WTP threshold: 90000,WTP threshold: 100000,WTP threshold: 110000,WTP threshold: 120000,WTP threshold: 130000,WTP threshold: 140000,WTP threshold: 150000,WTP threshold: 160000,WTP threshold: 170000,WTP threshold: 180000,WTP threshold: 190000,WTP threshold: 200000
3817.5577672220256,1556925.0170288347,3826.468448216777,2300987.5144687155,3822.5511495923893,1664524.3076600137,3824.2248935747803,1779756.7355349523,3821.9650598078574,1627342.9867209354,none,mc,mc,mc,mc,mc,edc,edc,edc,edc,edc,edc,edc,edc,edc,edc,edc,edc,edc,edc
315.39199776135064,1610838.524339144,316.21589484232874,2202043.619398466,315.86054938157025,1715542.2755952878,316.0125203345236,1826450.6917179523,315.78248458486433,1690268.3346702785,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
3879.684487500045,4411360.347969539,4013.2552545737885,3320107.519471215,3959.6610470025203,3469806.590559289,3981.0342024954525,3299617.3607198335,3947.3988141336254,3605888.6929262606,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3271.041066760189,2815552.115339776,3287.7273515404586,2822715.357573116,3280.428005752356,2562228.1555952034,3283.215916462252,2576092.6634282153,3278.763556461706,2594276.267780394,edc,edc,edc,edc,edc,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3827.8549921384592,1905285.343003795,3880.2699273303983,2188119.4497144306,3858.1542943121754,1817699.809085546,3867.2618858110027,1858525.4071051776,3854.9284002250165,1806864.6614258154,edc,edc,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3045.6907710033934,2259479.6066985494,3052.920874548231,2790717.358784848,3049.768162438631,2301740.4478557915,3051.148930968407,2397055.8239918696,3049.117871581069,2287962.139069908,mc,mc,dc,dc,dc,dc,edc,edc,edc,edc,edc,edc,edc,edc,edc,edc,edc,edc,edc,edc
3625.1309319717434,1607153.5179566853,3659.579720980222,1749582.9173949144,3646.0650819590223,1511195.8368747574,3651.0711546665025,1549076.7768596064,3641.5188290625424,1532135.6054169554,edc,edc,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
1731.9561442109843,3466535.5356016075,1780.14607859751,3067035.124627192,1758.9954021767019,3092911.948634149,1767.7821402467084,3016699.996508025,1755.9013838597782,3126942.398063426,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3973.289301919883,2348386.465740088,4008.465230769805,2452847.84760628,3993.9832188815694,2164738.4527966785,4000.610407183327,2176134.107265072,3992.5159472555524,2150940.8451560894,edc,edc,edc,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3862.6131105134377,3718251.4473096263,4005.50406040334,3334422.539557663,3945.1139019865086,3285836.528820556,3970.338468432041,3220591.017359937,3935.771820439288,3322458.358495034,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
822.2051550991315,2564813.4457954504,830.7071341215186,2581198.1133304653,827.0614213107983,2349398.688719254,828.3833284132787,2370558.708901823,826.7241881993299,2341417.876831978,mc,edc,edc,edc,edc,edc,edc,edc,edc,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3378.6209462429038,3666217.962033585,3449.177737799462,3233977.6693660496,3419.3382342955856,3193625.4494308615,3428.837952078403,3162789.523817093,3410.9169103542035,3282963.3828641498,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3956.2581591922726,2706309.0037595397,3999.053138910062,2938121.541295503,3979.6113648760784,2597232.148167883,3987.9925934217426,2628538.3116375534,3977.9307194859093,2580106.2406395846,edc,edc,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3027.6062626709886,1122873.0315817657,3048.1007181242935,1596623.0794567622,3038.8544136449227,1153886.7693769638,3042.549439391401,1238280.417270495,3038.0067510775557,1129812.3791422248,mc,mc,edc,edc,edc,edc,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3871.080415599682,3030966.222989988,3993.494123748235,2888261.561599526,3941.341749116804,2701941.0076112933,3964.5297667586337,2674702.3772043386,3929.0804735351758,2752383.067735462,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3917.9957614131035,5189449.843646798,4031.484369214751,3909932.302947553,3982.2190433659557,4359431.282662469,4003.3689329604113,4122067.683051144,3975.7749887287805,4437793.992519966,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3977.492075285466,1769260.4646192885,3983.30577052398,2396669.1090915347,3980.8524163340976,1872855.8424943234,3981.8302929158203,1980620.8267845747,3980.445578350829,1842514.300634756,none,none,mc,mc,mc,mc,mc,dc,dc,dc,dc,edc,edc,edc,edc,edc,edc,edc,edc,edc
3898.8640548097887,5266105.704446907,4042.436532089784,4169785.1780137336,3983.122745701833,4304297.515020734,4006.6466957244893,4135080.270166438,3975.8098891671007,4361056.638789642,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3911.9614857075535,2730102.990908041,4020.9474167330113,2677429.7093266286,3974.0429633236085,2431474.8120077243,3990.52771872246,2446369.635679651,3964.3527777485638,2473728.812583367,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3632.13759620481,2681276.4754285347,3665.0190408885437,2327427.534635477,3651.1403083832365,2308950.7249068827,3656.5751207797503,2256972.9007245703,3648.453331550696,2355595.890563349,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
1693.9040296284525,2681041.36259311,1718.9445909356027,2767418.517995106,1707.140378746691,2446025.9390158784,1712.7151164794823,2427283.5305046467,1707.6595796135862,2394744.8031850983,edc,edc,edc,edc,edc,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3786.195183843342,1774692.370798612,3802.653229992659,2105387.218082768,3795.490258864038,1806641.244909466,3798.2630915471414,1864356.9708132586,3794.324265372996,1792241.9151316693,mc,dc,edc,edc,edc,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
1251.7910315780305,4437325.919634011,1275.1559988736992,3297794.2807464544,1265.35676322062,3544332.2610684433,1268.754396732973,3391565.9433908346,1263.1937576739965,3667759.7773181093,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3973.027562082641,1777438.9564110907,3997.767886678362,2554996.9133455222,3988.5530789502227,1873461.3139762448,3991.706828054969,2007192.244157412,3985.1582251004993,1841406.8598561103,dc,dc,dc,dc,edc,edc,edc,edc,edc,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3522.5058414696337,2808295.3307043766,3564.72773872725,2944700.3504621848,3546.633694621511,2633446.6665291465,3553.765309514088,2659649.3813631553,3543.89345110671,2635377.642733229,edc,edc,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3851.15265844069,1462266.9986961884,3863.59917474973,2044548.699358583,3858.464506084797,1557827.4970539538,3860.6171003877203,1670331.3789480317,3857.3502651546546,1539735.0668585042,none,dc,dc,dc,dc,edc,edc,edc,edc,edc,edc,edc,universal,universal,universal,universal,universal,universal,universal,universal
3783.5669345313554,4314433.585747407,3908.8125348962835,3298070.9849944958,3856.3708799025585,3514552.997792839,3877.6048900544674,3348521.0511384904,3841.8319939714256,3665717.8403260717,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
717.270142442526,2916940.645067531,735.2127204479131,2856714.664295744,727.8386895968456,2630582.3939253823,730.5011770479109,2636484.96665446,726.5736980984952,2649273.5711931344,edc,edc,edc,edc,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
2372.7106511425113,2456681.3221978345,2390.9559489251296,2584090.9397970834,2383.2234226091296,2342631.931815871,2386.9135325297416,2355372.400919639,2381.495025843986,2352732.277918718,edc,edc,edc,edc,edc,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3886.717063171439,2503459.191288807,3947.5849790501707,2867539.3813908636,3923.3332437908853,2473367.817822273,3930.643258220364,2555226.7901568795,3914.8831227752144,2474621.382163182,dc,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3154.805449493952,3484954.107284765,3244.6930205014664,3403182.361691982,3210.0116698982806,3158596.977233135,3221.8949720340993,3184818.695771661,3198.9091432019154,3227579.936086856,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3687.0812400928444,3364466.8267970774,3828.7546965928623,3030243.5018023523,3775.216196466335,2924796.1130221933,3792.032664135838,2911380.8984850375,3761.7650043973767,2979785.668199714,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
